		1000RandomTest
   Quadratic Open Addressing Hash Table
-------------------------------------
Index 		Key 		count 
767		1767		1	-1
768		5768		1	414
769		6769		1	700
770		1770		1	544
771		1771		1	965
772		2772		1	489
773		2773		1	-1
774		774		1	682
775		8775		1	247
776		6776		1	979
777		9777		1	-1
778		9778		1	-1
779		779		1	822
780		4780		1	460
781		9781		1	138
782		5782		1	988
783		9783		1	267
784		9784		1	-1
785		785		1	858
786		1786		1	771
787		5787		1	-1
788		NULL		0
789		8789		2	574
790		790		1	952
791		7791		1	676
792		1792		1	354
793		7793		2	170
794		3794		1	469
795		7795		1	722
796		1796		1	-1
797		3797		1	141
798		798		1	705
799		4799		1	-1
800		7800		2	733
801		3801		1	598
802		802		2	417
803		9803		1	-1
804		5804		1	-1
805		805		1	-1
806		2806		1	383
807		807		2	186
808		808		1	36
809		8809		1	-1
810		2810		1	60
811		1811		1	403
812		5812		1	102
813		9813		1	42
814		8814		1	840
815		3815		1	286
816		9816		1	436
817		4817		1	-1
818		1818		2	200
819		819		1	-1
820		8820		1	-1
821		7821		2	464
822		6822		2	592
823		3823		1	564
824		NULL		0
825		3825		2	197
826		1826		1	122
827		1827		1	6
828		8828		2	-1
829		2829		2	344
830		2830		1	408
831		1831		1	991
832		6832		1	317
833		9833		1	-1
834		NULL		0
835		7835		1	-1
836		836		1	-1
837		6837		1	178
838		NULL		0
839		839		1	-1
840		NULL		0
841		7841		1	219
842		NULL		0
843		1843		1	-1
844		8844		1	923
845		5845		1	-1
846		3846		2	-1
847		NULL		0
848		4848		1	18
849		2849		1	-1
850		3850		1	-1
851		9851		1	939
852		6852		1	944
853		1853		1	-1
854		7854		1	432
855		NULL		0
856		5856		1	-1
857		7857		1	601
858		9858		1	792
859		1859		1	-1
860		860		1	143
861		7861		1	-1
862		5862		1	-1
863		4863		1	-1
864		NULL		0
865		6865		1	591
866		1866		1	656
867		6867		2	223
868		7868		1	-1
869		1869		2	316
870		1870		1	467
871		7871		1	-1
872		6872		1	269
873		873		1	88
874		3874		1	25
875		1875		1	52
876		7876		1	-1
877		2877		1	-1
878		NULL		0
879		8879		1	392
880		5880		1	513
881		NULL		0
882		882		1	118
883		2883		1	-1
884		1884		1	425
885		885		1	-1
886		3886		1	508
887		3887		1	671
888		NULL		0
889		7889		1	493
890		NULL		0
891		6891		1	11
892		892		1	-1
893		NULL		0
894		4894		1	-1
895		4895		1	184
896		1896		1	-1
897		4897		2	-1
898		3898		1	-1
899		1899		1	47
900		6900		1	497
901		5901		1	534
902		3902		1	-1
903		4903		1	-1
904		NULL		0
905		5905		1	77
906		NULL		0
907		2907		1	638
908		NULL		0
909		4909		1	-1
910		910		1	-1
911		7911		1	768
912		912		2	-1
913		4913		1	-1
914		NULL		0
915		7915		1	-1
916		5916		1	639
917		NULL		0
918		7918		1	-1
919		5919		1	694
920		920		1	87
921		921		1	179
922		NULL		0
923		923		2	525
924		NULL		0
925		6925		1	53
926		926		1	737
927		4927		1	881
928		4928		1	608
929		9929		1	318
930		4930		2	183
931		4931		1	507
932		2932		1	455
933		NULL		0
934		1934		1	-1
935		3935		2	-1
936		8936		1	-1
937		4937		1	82
938		NULL		0
939		9939		1	-1
940		5940		1	31
941		3941		1	-1
942		3942		1	681
943		9943		1	-1
944		2944		2	-1
945		9945		1	399
946		4946		1	13
947		5947		1	-1
948		NULL		0
949		8949		1	-1
950		950		2	883
951		9951		1	-1
952		9952		2	227
953		2953		1	461
954		6954		1	-1
955		4955		2	453
956		4956		1	125
957		957		1	368
958		8958		1	890
959		NULL		0
960		NULL		0
961		961		1	209
962		9962		1	910
963		8963		1	518
964		3964		1	434
965		7965		1	-1
966		1966		1	5
967		4967		2	327
968		8968		1	706
969		NULL		0
970		970		1	85
971		3971		1	348
972		6972		1	-1
973		973		1	66
974		1974		1	502
975		975		1	929
976		NULL		0
977		NULL		0
978		4978		1	314
979		2979		1	365
980		7980		1	766
981		5981		2	526
982		8982		1	760
983		8983		1	268
984		7984		1	26
985		5985		1	332
986		2986		1	-1
987		6987		1	69
988		4988		1	811
989		6989		1	100
990		8990		1	669
991		8991		1	658
992		NULL		0
993		NULL		0
994		1994		1	474
995		4995		1	204
996		NULL		0
997		8997		1	-1
998		2998		1	38
999		4999		1	7
		1000RandomTest
   Overflow Array
-----------------------------------
Index 		Key 		count 
0		8089		1	246
1		6421		2	44
2		8325		1	384
3		8294		1	542
4		7300		1	566
5		2966		1	23
6		5827		1	245
7		5999		1	825
8		5728		2	511
9		2179		2	580
10		4236		1	16
11		4891		1	298
12		664		2	218
13		7946		1	270
14		2249		1	-1
15		4019		1	-1
16		5236		1	168
17		407		1	80
18		7848		2	-1
19		2335		1	43
20		4075		1	278
21		9749		1	562
22		4122		1	32
23		966		1	228
24		372		2	-1
25		4874		1	-1
26		1984		1	-1
27		612		1	877
28		582		1	137
29		7578		1	385
30		1293		2	583
31		7940		1	129
32		9122		1	995
33		5687		1	71
34		2576		1	889
35		3649		2	-1
36		4808		1	67
37		9446		1	226
38		7998		1	195
39		9260		1	697
40		7444		1	-1
41		7306		1	590
42		6813		1	826
43		9335		1	337
44		421		1	-1
45		8322		1	391
46		2437		1	90
47		2899		1	54
48		9525		1	51
49		2762		1	127
50		7072		2	335
51		1525		1	-1
52		875		1	762
53		5925		1	152
54		899		1	161
55		4025		1	428
56		8624		1	-1
57		5066		1	301
58		387		1	140
59		3415		1	252
60		5810		1	196
61		3271		1	851
62		6278		1	667
63		5020		1	688
64		5069		2	-1
65		9084		1	-1
66		6973		1	126
67		7808		1	527
68		9620		1	359
69		987		1	446
70		3460		1	-1
71		2687		1	233
72		339		1	-1
73		9659		1	523
74		6581		1	292
75		2047		1	287
76		5600		1	110
77		905		1	715
78		4426		1	-1
79		400		1	702
80		7407		1	295
81		5116		1	755
82		3937		1	387
83		1259		1	-1
84		6634		2	362
85		4970		1	777
86		4226		1	225
87		2920		3	-1
88		2873		2	158
89		1082		1	-1
90		437		1	783
91		3110		2	98
92		4631		2	109
93		3031		1	149
94		3239		1	234
95		9273		1	429
96		5583		1	120
97		1504		1	313
98		8110		1	356
99		587		1	265
100		9989		1	104
101		1174		1	957
102		2812		1	-1
103		8562		1	569
104		8989		1	465
105		8058		1	543
106		7308		1	686
107		9175		1	607
108		8431		1	189
109		631		1	165
110		9600		2	254
111		3502		1	343
112		4682		1	-1
113		4379		1	664
114		2163		2	437
115		8550		1	452
116		1623		1	-1
117		4416		1	-1
118		1882		1	581
119		1449		1	188
120		7583		1	-1
121		9126		1	-1
122		8826		1	-1
123		4006		1	-1
124		5702		1	249
125		956		1	309
126		2973		1	-1
127		1762		1	528
128		1097		1	-1
129		1940		1	-1
130		4323		1	150
131		7016		2	496
132		559		1	989
133		4091		1	645
134		9313		1	-1
135		1291		1	-1
136		9650		1	-1
137		3582		1	261
138		3781		1	899
139		9172		1	230
140		1387		1	331
141		8797		1	307
142		275		1	-1
143		8860		2	998
144		4425		1	-1
145		3603		1	510
146		5109		1	-1
147		6396		1	325
148		5055		1	653
149		31		1	480
150		9323		2	-1
151		8574		1	191
152		9925		1	306
153		6119		1	182
154		8411		1	360
155		4584		2	928
156		1228		1	665
157		3506		1	-1
158		1873		1	614
159		2297		1	-1
160		2547		1	-1
161		9899		1	-1
162		9721		2	169
163		3565		1	181
164		2314		1	904
165		1631		1	764
166		2606		1	-1
167		8049		1	-1
168		6236		1	640
169		5721		1	-1
170		2793		2	244
171		1470		1	216
172		5511		1	594
173		8414		1	865
174		1438		1	794
175		3572		1	579
176		3022		2	999
177		7005		1	420
178		1837		2	415
179		4921		1	-1
180		2715		1	-1
181		8565		1	-1
182		1119		1	-1
183		3930		1	253
184		1895		1	211
185		4077		1	-1
186		4807		1	498
187		2514		1	-1
188		2449		1	281
189		9431		1	-1
190		4355		1	450
191		7574		1	-1
192		5043		1	413
193		6450		1	-1
194		7553		2	551
195		3998		1	250
196		7810		1	878
197		4825		1	-1
198		1307		1	-1
199		9290		1	-1
200		818		1	-1
201		4280		1	370
202		9467		1	214
203		494		1	521
204		1995		1	-1
205		9533		1	488
206		8214		1	272
207		6279		1	479
208		4183		1	402
209		5961		1	423
210		638		1	388
211		3895		1	953
212		5315		1	-1
213		5195		2	-1
214		7467		1	328
215		4364		1	738
216		3470		1	288
217		320		1	-1
218		8664		1	-1
219		6841		1	666
220		1542		1	-1
221		4009		1	-1
222		9672		1	-1
223		3867		1	905
224		7184		1	-1
225		3226		1	-1
226		8446		2	364
227		2952		1	-1
228		3966		1	-1
229		384		1	373
230		7172		1	500
231		8296		1	635
232		9743		1	589
233		4687		1	305
234		4239		2	901
235		3443		1	-1
236		2459		1	-1
237		6765		1	-1
238		657		1	-1
239		370		2	-1
240		4032		1	-1
241		5371		1	791
242		7484		1	-1
243		5500		1	646
244		5793		1	279
245		6827		1	563
246		2089		1	347
247		9775		1	-1
248		2046		1	632
249		2702		1	355
250		9998		1	-1
251		2343		1	410
252		8415		1	299
253		1930		1	-1
254		3600		1	-1
255		1198		1	491
256		2405		1	-1
257		8230		1	823
258		83		1	-1
259		9401		1	345
260		5454		1	-1
261		9582		1	821
262		4694		1	-1
263		9690		1	-1
264		9390		1	-1
265		1587		1	-1
266		4182		1	586
267		2783		1	289
268		4983		1	767
269		7872		1	375
270		2946		1	610
271		2748		1	421
272		6214		1	621
273		2206		1	-1
274		1333		1	458
275		4530		1	870
276		5720		1	376
277		6129		1	448
278		9075		1	304
279		6793		1	625
280		1284		1	587
281		3449		1	842
282		6430		1	-1
283		153		2	-1
284		3258		1	-1
285		4671		1	-1
286		9815		2	-1
287		3047		1	422
288		7470		2	-1
289		783		1	294
290		6085		1	704
291		4571		2	-1
292		7581		1	-1
293		4101		1	-1
294		4783		1	443
295		9407		1	545
296		544		1	867
297		9523		1	687
298		7891		1	-1
299		4415		1	430
300		7067		2	570
301		66		1	481
302		368		1	-1
303		5724		1	-1
304		75		1	-1
305		9687		1	-1
306		8925		1	501
307		5797		1	-1
308		6220		1	-1
309		6956		1	340
310		8304		1	735
311		6518		1	958
312		2591		1	486
313		8504		1	649
314		8978		1	553
315		1256		1	411
316		8869		1	-1
317		4832		1	-1
318		8929		1	885
319		679		1	427
320		189		1	-1
321		3350		1	-1
322		4023		2	859
323		5723		1	-1
324		5265		1	770
325		2396		1	-1
326		2625		1	678
327		1967		2	380
328		467		1	-1
329		2465		1	-1
330		8764		1	-1
331		8387		1	-1
332		4985		1	744
333		3605		1	940
334		3143		1	506
335		8072		1	-1
336		5675		1	897
337		7335		1	-1
338		731		1	728
339		3232		1	-1
340		7956		1	552
341		4402		2	-1
342		4628		2	378
343		502		1	-1
344		4829		1	-1
345		5401		1	395
346		3389		2	846
347		6089		1	798
348		5971		2	596
349		4349		1	-1
350		4052		1	631
351		710		1	-1
352		6697		1	-1
353		9017		1	-1
354		4792		1	576
355		702		1	597
356		9110		1	-1
357		8014		1	-1
358		2050		1	595
359		1620		1	-1
360		3411		1	947
361		9448		1	442
362		3634		1	-1
363		1030		1	651
364		446		1	554
365		3979		1	-1
366		5038		1	750
367		8180		1	-1
368		8957		2	-1
369		8328		1	-1
370		280		1	-1
371		6563		1	-1
372		3338		1	-1
373		4384		1	533
374		92		1	-1
375		5872		1	-1
376		2720		1	-1
377		3428		1	680
378		8628		1	978
379		151		1	874
380		7967		1	-1
381		4611		1	604
382		244		1	390
383		9806		1	431
384		7325		1	433
385		4578		1	-1
386		6363		1	505
387		937		2	-1
388		2638		2	-1
389		4554		1	-1
390		3244		1	799
391		2322		1	559
392		1879		1	-1
393		1718		1	522
394		8053		1	836
395		8401		1	-1
396		1557		2	-1
397		6617		1	-1
398		515		1	-1
399		1945		1	-1
400		7481		1	499
401		200		1	-1
402		8183		1	-1
403		6811		1	-1
404		2621		1	710
405		7192		1	606
406		5028		1	468
407		1324		1	772
408		4830		1	654
409		3282		2	942
410		4343		1	-1
411		6256		1	746
412		1660		1	-1
413		8043		1	-1
414		2768		1	894
415		2837		1	515
416		9196		1	-1
417		5802		1	-1
418		5455		1	922
419		1644		2	-1
420		2005		1	-1
421		4748		1	-1
422		4047		1	-1
423		7961		2	-1
424		142		2	611
425		3884		1	-1
426		2120		1	-1
427		1679		1	-1
428		6025		1	603
429		6273		1	-1
430		7415		1	-1
431		6806		1	-1
432		5854		1	695
433		2325		2	-1
434		8964		1	441
435		8394		1	-1
436		5816		1	-1
437		3163		1	605
438		8489		1	-1
439		1248		1	745
440		3138		1	-1
441		6964		1	-1
442		2448		1	863
443		6783		2	841
444		3263		1	707
445		4170		1	-1
446		1987		1	-1
447		6695		1	454
448		4129		1	-1
449		9399		1	-1
450		8355		1	679
451		2452		1	516
452		550		1	-1
453		7955		1	721
454		7695		1	-1
455		8932		1	-1
456		7744		1	-1
457		2141		1	-1
458		8333		1	-1
459		3245		1	-1
460		3780		1	-1
461		6953		1	-1
462		1238		1	-1
463		5242		1	954
464		8821		1	933
465		4989		1	-1
466		2331		1	-1
467		2870		1	471
468		28		1	-1
469		5794		1	967
470		9124		1	-1
471		5870		1	927
472		57		1	-1
473		4633		1	492
474		2994		2	-1
475		2381		1	555
476		8269		1	-1
477		356		1	-1
478		187		1	-1
479		3279		1	657
480		1031		1	619
481		4066		1	-1
482		6595		1	-1
483		8003		1	689
484		2531		1	-1
485		7358		1	-1
486		5591		1	-1
487		8662		1	696
488		533		1	684
489		3772		1	-1
490		5499		1	-1
491		7198		1	972
492		6633		1	-1
493		4889		1	-1
494		2144		1	-1
495		6004		1	805
496		2016		1	962
497		8900		1	862
498		6807		1	-1
499		481		2	-1
500		1172		1	524
501		7925		1	896
502		8974		1	-1
503		513		1	556
504		9522		1	973
505		1363		1	739
506		5143		1	530
507		3931		1	560
508		7886		1	788
509		9753		1	879
510		1603		1	-1
511		9728		1	786
512		6693		1	723
513		2880		1	761
514		8423		1	-1
515		4837		1	742
516		6452		1	861
517		1267		3	568
518		963		1	850
519		2327		1	-1
520		1171		1	588
521		1494		1	-1
522		4718		1	-1
523		659		1	-1
524		4172		1	-1
525		7923		1	673
526		1981		1	-1
527		3808		1	830
528		3762		1	-1
529		6252		1	-1
530		4143		2	-1
531		9353		1	-1
532		507		1	872
533		1384		1	-1
534		9901		1	698
535		1424		1	-1
536		9346		1	-1
537		388		1	-1
538		4573		1	-1
539		9048		1	906
540		2344		2	-1
541		1251		1	-1
542		2294		1	886
543		4058		2	-1
544		2770		1	575
545		2407		2	-1
546		3051		1	-1
547		169		1	-1
548		2383		2	814
549		2375		1	643
550		12		1	557
551		2553		1	-1
552		3956		1	-1
553		5978		1	-1
554		2446		3	-1
555		9381		1	-1
556		5513		2	900
557		3012		1	642
558		305		3	-1
559		9322		1	806
560		1931		2	-1
561		5725		1	-1
562		749		1	808
563		9827		1	-1
564		5823		1	855
565		4476		1	650
566		300		1	757
567		166		1	803
568		8267		1	-1
569		3562		1	-1
570		6067		1	849
571		479		1	-1
572		548		1	-1
573		1255		1	-1
574		5789		1	-1
575		9770		1	795
576		7792		1	-1
577		2311		1	602
578		9027		2	888
579		7572		1	-1
580		4179		1	856
581		8882		1	-1
582		609		1	-1
583		6293		1	-1
584		618		1	-1
585		4592		1	-1
586		9182		1	-1
587		2284		1	732
588		6171		1	-1
589		2743		2	-1
590		3306		1	-1
591		9865		1	-1
592		5822		1	693
593		3486		1	-1
594		8511		1	-1
595		50		1	-1
596		9971		1	-1
597		3702		1	-1
598		1801		1	-1
599		8729		1	-1
600		8441		1	668
601		9857		1	734
602		6311		1	-1
603		1025		1	-1
604		611		1	622
605		8163		1	636
606		9192		1	-1
607		7175		1	-1
608		9928		1	-1
609		7081		1	-1
610		5946		1	-1
611		7142		1	-1
612		7202		1	887
613		5688		1	937
614		5873		1	-1
615		474		2	-1
616		1061		1	-1
617		8155		1	633
618		4397		1	-1
619		5031		2	-1
620		5102		1	-1
621		4214		1	884
622		7611		1	-1
623		332		1	661
624		7145		1	-1
625		793		1	-1
626		6451		1	787
627		6686		1	816
628		285		1	-1
629		7127		1	854
630		6374		1	-1
631		3052		1	-1
632		46		1	-1
633		155		1	-1
634		4276		2	-1
635		2296		1	-1
636		163		1	925
637		9203		1	-1
638		1907		1	-1
639		1916		1	-1
640		8236		1	-1
641		2684		1	824
642		5012		1	868
643		1375		1	-1
644		6114		1	843
645		6091		1	-1
646		7500		1	-1
647		6462		1	-1
648		9217		1	-1
649		4504		1	-1
650		3476		1	691
651		6030		1	895
652		5099		1	-1
653		1055		1	-1
654		830		2	-1
655		8520		1	-1
656		5866		1	736
657		4279		1	-1
658		9991		1	-1
659		3361		1	893
660		1329		1	-1
661		6332		1	-1
662		2090		1	-1
663		1386		1	-1
664		9379		2	672
665		5228		1	703
666		8841		2	-1
667		4278		1	-1
668		5441		1	-1
669		5990		1	951
670		4087		1	-1
671		5887		1	756
672		6379		1	-1
673		3923		1	-1
674		9427		1	-1
675		2159		1	-1
676		2791		1	-1
677		2627		1	-1
678		5625		1	-1
679		3355		1	-1
680		5428		1	-1
681		942		1	-1
682		7774		1	778
683		1463		1	-1
684		8533		1	819
685		588		1	-1
686		6308		1	-1
687		5523		1	-1
688		20		1	-1
689		6003		1	801
690		95		1	-1
691		476		1	-1
692		1730		1	730
693		3822		1	993
694		6919		1	-1
695		2854		1	-1
696		1662		1	-1
697		4260		1	-1
698		2901		1	725
699		5732		1	-1
700		2769		1	-1
701		165		1	-1
702		9400		1	-1
703		6228		1	-1
704		3085		1	-1
705		5798		1	-1
706		5968		1	-1
707		5263		1	-1
708		619		1	-1
709		1560		1	-1
710		621		1	848
711		8209		1	980
712		2529		1	-1
713		6270		1	717
714		7302		1	-1
715		9905		1	-1
716		5037		2	-1
717		3270		1	-1
718		1735		1	919
719		3033		2	758
720		5326		1	-1
721		1955		1	-1
722		1795		1	769
723		693		1	-1
724		4645		1	-1
725		6901		1	-1
726		404		1	-1
727		2642		1	-1
728		4731		1	-1
729		6070		1	882
730		2730		1	818
731		1528		1	-1
732		5284		1	-1
733		4800		2	880
734		3857		1	-1
735		7304		1	-1
736		6866		1	-1
737		2926		1	-1
738		6364		1	934
739		5363		1	-1
740		1503		1	860
741		6134		1	-1
742		3837		2	-1
743		392		1	-1
744		7985		1	-1
745		9248		1	-1
746		5256		1	-1
747		7334		2	984
748		8301		1	-1
749		6469		1	-1
750		6038		1	876
751		2536		1	-1
752		8286		1	-1
753		6218		1	832
754		5471		1	838
755		3116		1	-1
756		9887		1	-1
757		1300		1	784
758		4033		1	987
759		1068		1	959
760		1982		1	-1
761		6880		2	-1
762		7875		1	-1
763		9150		1	-1
764		8631		1	-1
765		1107		1	837
766		2980		1	-1
767		983		1	935
768		911		1	-1
769		3795		1	-1
770		7265		2	-1
771		2786		1	-1
772		4324		1	-1
773		602		1	817
774		136		1	-1
775		6412		1	903
776		9566		1	-1
777		5970		1	-1
778		5774		1	-1
779		590		1	-1
780		1549		1	949
781		3643		1	956
782		7177		1	-1
783		9437		1	-1
784		6300		1	-1
785		2213		1	-1
786		6728		1	-1
787		3451		1	990
788		4886		1	-1
789		5036		1	-1
790		2011		1	-1
791		2371		1	-1
792		6858		1	-1
793		6610		1	-1
794		2438		1	-1
795		5770		1	-1
796		8674		1	-1
797		1497		1	-1
798		5089		1	946
799		1244		1	-1
800		8604		1	873
801		4003		1	-1
802		1722		1	-1
803		5166		1	864
804		1062		1	-1
805		4		1	810
806		3322		1	871
807		754		1	-1
808		5749		1	-1
809		3646		1	-1
810		9004		1	-1
811		7988		1	-1
812		2556		1	-1
813		8357		1	835
814		4383		1	-1
815		44		1	-1
816		8686		1	-1
817		9602		2	-1
818		730		1	-1
819		5533		2	-1
820		5487		1	-1
821		6582		1	-1
822		4779		1	-1
823		4230		1	-1
824		8684		1	-1
825		6999		1	-1
826		3813		1	833
827		8197		1	-1
828		9215		1	-1
829		1295		1	-1
830		8808		1	-1
831		1532		1	-1
832		2218		1	-1
833		5813		1	-1
834		6240		1	-1
835		7357		1	-1
836		4053		1	-1
837		5107		1	-1
838		9471		1	-1
839		9354		1	943
840		1814		1	-1
841		1783		1	-1
842		7449		1	-1
843		2114		1	891
844		8094		1	-1
845		7478		1	-1
846		7389		1	-1
847		6545		1	921
848		4621		1	-1
849		1067		1	-1
850		7963		1	-1
851		1271		1	-1
852		1194		1	-1
853		6178		1	-1
854		6127		1	-1
855		6823		1	-1
856		8179		1	-1
857		1564		1	-1
858		9785		1	-1
859		2023		1	902
860		5503		1	-1
861		452		1	-1
862		4900		1	-1
863		5448		1	869
864		2166		1	-1
865		3414		1	-1
866		1726		1	-1
867		9544		1	-1
868		7012		1	-1
869		8448		1	875
870		5530		1	-1
871		7322		1	-1
872		2507		1	-1
873		4604		1	-1
874		5151		1	-1
875		4448		1	-1
876		2038		1	-1
877		8612		1	-1
878		8810		1	-1
879		6753		1	-1
880		2800		1	-1
881		1927		1	-1
882		5070		1	-1
883		5950		1	-1
884		7214		1	-1
885		929		1	930
886		4294		1	-1
887		8202		1	-1
888		7027		1	913
889		3576		1	-1
890		1958		1	-1
891		114		1	-1
892		6216		2	-1
893		4361		1	982
894		3768		1	-1
895		7030		1	-1
896		2925		1	-1
897		4675		1	-1
898		1575		1	-1
899		781		1	-1
900		9513		1	-1
901		2239		1	-1
902		3023		1	-1
903		1412		1	-1
904		9314		1	-1
905		8867		1	-1
906		1048		1	916
907		8241		1	-1
908		250		1	955
909		4717		1	-1
910		7962		1	-1
911		483		1	-1
912		4385		1	-1
913		27		1	-1
914		3160		1	-1
915		7760		1	997
916		3048		1	-1
917		262		1	-1
918		7641		1	-1
919		5735		1	-1
920		2377		1	-1
921		5545		1	-1
922		4455		1	-1
923		844		1	-1
924		2663		1	-1
925		5163		1	-1
926		205		1	-1
927		870		1	-1
928		7584		1	-1
929		3975		1	-1
930		6929		1	-1
931		9738		1	-1
932		585		1	-1
933		6821		1	-1
934		7364		1	-1
935		9983		1	-1
936		8689		1	-1
937		9688		1	-1
938		9607		1	-1
939		1851		1	-1
940		7605		1	-1
941		8707		1	-1
942		7282		1	-1
943		3354		1	-1
944		1852		1	-1
945		173		1	-1
946		7089		1	-1
947		6411		1	-1
948		6552		1	-1
949		2549		1	-1
950		4440		1	-1
951		2990		1	-1
952		8790		1	-1
953		6895		1	-1
954		2242		1	-1
955		2250		1	-1
956		1643		1	-1
957		2174		1	-1
958		1518		1	-1
959		8068		1	-1
960		4040		1	-1
961		4751		1	-1
962		9016		1	-1
963		342		1	-1
964		5235		1	-1
965		3771		1	-1
966		4078		1	-1
967		6794		1	-1
968		2149		1	-1
969		7517		1	-1
970		6480		1	-1
971		6596		1	-1
972		5198		1	992
973		522		1	-1
974		5310		1	981
975		340		1	-1
976		6100		1	-1
977		376		1	-1
978		5628		1	-1
979		776		1	-1
980		209		1	-1
981		310		1	-1
982		5361		1	-1
983		656		1	-1
984		5334		1	-1
985		5698		1	-1
986		1229		1	-1
987		9033		1	-1
988		8782		1	-1
989		5559		1	-1
990		8451		1	-1
991		831		1	-1
992		8198		1	-1
993		2822		1	-1
994		5593		1	-1
995		6122		1	-1
996		3287		1	-1
997		3760		1	-1
998		7860		1	-1
999		2022		1	-1


Operation Counts
-----------------------------------
                                       Linear       OverFlow
Number of key values inserted           1054           1944      
Unique values                           1000           1890      
Duplicate values                        54             217       

Collisions                              
Number of collisions                    19730          3804      

Number of direct inserts                559 - 53%       1022 - 52.6%
Number of non-direct inserts            495 - 47%       1085 - 55.8%

Average distance from home              
including direct inserts                17.8           0.856     
not-including direct inserts            33.5           1.76      
Largest distance                        984            4         

Searches                                
Number of searches                      2108           2108      
Number of comparisons                   978724         3813      
Number of direct accesses               613            1022      
Number of indirect accesses             540            0         
Total number of accesses                1153           1022      
Average number of comparisons           464            1.81      
Largest number of comparisons           1001           6         
